target_node,target_neighbors_num,First_nbr_adopter,Second_nbr_adopter,Third_nbr_adopter,past_adoption_exist,past_adoption_target_num,com_hashtags_max,com_hashtags_min,com_hashtags_ave,outdeg_v1,num_hashtags_v1,orig_connections_k,unique_Ak_num,max_subG,min_subG,ave_subG,views_1k,subG_edges,max_AkG_deg,min_AkG_deg,ave_AkG_deg,time_ave_k,time_ave_1_k2,time_ave_k2_k,speed_exposure,speed_adoption,time_1_1,time_1_2,time_1_3,time_1_4,time_1_5,time_1_6,time_1_7,time_1_8,time_1_9,time_1_10,time_1_11,time_1_12,time_1_13,time_1_14,time_1_15,time_1_16,time_1_17,time_1_18,time_1_19,time_1_20,time_1_21,time_1_22,time_1_23,time_1_24,r_node_0,r_node_1,r_node_2,r_node_3,r_node_4,r_node_5,r_node_6,r_node_7,r_node_8,r_node_9,r_node_10,r_node_11,r_node_12,r_node_13,r_node_14,r_node_15,r_node_16,r_node_17,r_node_18,r_node_19,r_node_20,r_node_21,r_node_22,r_node_23,r_node_24,distKV_target_0,distKV_target_1,distKV_target_2,distKV_target_3,distKV_target_4,distKV_target_5,distKV_target_6,distKV_target_7,distKV_target_8,distKV_target_9,distKV_target_10,distKV_target_11,distKV_target_12,distKV_target_13,distKV_target_14,distKV_target_15,distKV_target_16,distKV_target_17,distKV_target_18,distKV_target_19,distKV_target_20,distKV_target_21,distKV_target_22,distKV_target_23,distKV_target_24,cas_cos_simi_0,cas_cos_simi_1,cas_cos_simi_2,cas_cos_simi_3,cas_cos_simi_4,cas_cos_simi_5,cas_cos_simi_6,cas_cos_simi_7,cas_cos_simi_8,cas_cos_simi_9,cas_cos_simi_10,cas_cos_simi_11,cas_cos_simi_12,cas_cos_simi_13,cas_cos_simi_14,cas_cos_simi_15,cas_cos_simi_16,cas_cos_simi_17,cas_cos_simi_18,cas_cos_simi_19,cas_cos_simi_20,cas_cos_simi_21,cas_cos_simi_22,cas_cos_simi_23,cas_cos_simi_24,adoption_p,label
226830,6,0,0,0,1,10,2,0,0.44,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.56172052121e-07,1.33613437723e-07,4.55106071474e-06,5.34633393674e-07,1.72553124655e-06,5.63635450553e-07,1.11699829201e-06,2.60934010994e-07,3.52620014068e-07,1.01848268338e-06,6.48322111355e-07,1.46732891074e-06,1.96801810516e-07,6.25872228849e-07,1.04957430846e-07,5.70554797589e-07,2.94458863788e-06,5.20127549461e-07,3.93854707926e-07,8.60498028224e-08,4.10419602782e-07,2.79686349302e-07,2.39204522797e-07,2.11482848123e-07,3.99657844116e-07,6.79255311761,6.91656386543,6.85447781956,6.59833197116,6.30511962089,6.62691732326,6.39891373293,6.73339693195,7.10495344093,6.57067521506,6.67156750294,6.84153807069,6.72164384805,6.56687369283,6.27150030903,6.63285815741,6.50779329376,6.54158179127,6.53687304768,7.11981409149,9.93649186328,6.79792440368,6.45109440985,6.90392352622,7.06647936345,23.62,24.28,17.7,9.12,7.51,12.99,11.49,14.53,23.5,33.43,22.14,30.2,17.6,15.77,15.23,21.69,25.24,6.8,12.97,20.09,37.89,27.96,23.69,34.93,19.48,1.8382352941176474e-07,0
190506,26,0,0,0,1,46,1,0,0.2,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.44090845102e-07,1.31480127901e-07,7.04262709225e-07,5.07928549647e-07,3.29232188948e-07,4.7009742732e-07,2.74810636945e-07,2.70818800758e-07,3.00139173878e-07,8.85717830765e-07,8.15505590233e-07,1.29376614341e-06,1.46358440451e-07,6.09755249258e-07,7.65082824207e-08,5.56949488022e-07,1.25035641607e-06,4.58657362528e-07,2.83260049226e-07,8.24344313586e-08,3.68118939283e-06,3.73187204084e-07,1.24031925998e-06,1.90505725186e-07,3.30066982618e-07,7.51861390979,7.31213702506,7.31713951476,7.16805399202,7.24888550819,7.42458216807,7.46970427891,7.24741144403,7.59795560079,7.13195898569,7.07793441301,7.26359862635,7.61873350718,7.11805799076,7.27104822647,7.19813733448,7.0615329933,7.16553799829,7.31740458847,7.75886784967,9.36422192476,7.19870891755,6.80245341255,7.31455366368,7.54643291079,21.84,26.34,23.29,17.11,10.4,13.55,7.41,10.09,23.42,17.97,-3.36,29.48,17.36,2.71,15.62,22.1,20.61,14.98,2.91,11.79,35.53,16.61,10.11,21.8,17.67,0.0,0
424395,2,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.84434071615e-08,2.61742590964e-08,1.21786587493e-07,8.30358428793e-08,1.70187340614e-06,3.77131850376e-08,4.84446514057e-08,3.78699312689e-08,4.92151955445e-08,1.31483424098e-07,9.30992726226e-08,1.82280513137e-07,4.19462589653e-08,1.15273633657e-07,1.38849230379e-08,9.01411111974e-08,1.48232357297e-07,5.49478146286e-08,5.39865797775e-08,2.71912437285e-08,1.46810457369e-08,8.10236096506e-08,1.25498673265e-07,4.89141846757e-08,5.90125746151e-08,7.2494460807,6.65178993845,6.64443146725,6.44423914575,6.40938666082,6.62836915079,6.58008121113,6.66254491792,6.88785128861,6.32150627098,6.40553542363,6.62177019973,6.59303929537,6.42336944504,6.4485395509,6.5435068213,6.46954661812,6.38891151704,6.37673487526,6.90755166734,9.96351822712,6.49692878504,6.18421545008,6.36886661993,6.72562228181,0.045358519406352604,0.06996778110599707,0.049428867447107644,0.08698474161047015,0.09570875398980727,0.07214032681210007,0.018643990260393362,0.016755505605283695,0.07557886990815472,0.003015036249591752,0.07604079895941063,0.070265799956949,0.04716061412871991,0.021263883846363064,0.02326767931822188,0.0437310162662993,0.05508744950527568,0.04782628659377365,0.04784056482374647,0.08130284049992297,0.05447243526384274,0.01991123185525332,0.05608758052894524,0.05557849659570907,0.004554869923705729,0,0
247398,57,0,1,13,1,1,1,0,0.08,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,2.3104000718e-07,3.6440693657e-07,1.32464488035e-06,1.0294280275e-06,7.2097594133e-07,3.3800732582e-07,4.16316518876e-07,5.85619115976e-07,6.58300486342e-07,1.77178709937e-06,1.45852148622e-06,3.20236230987e-06,2.69972017992e-07,7.07057804933e-05,1.40751358393e-07,1.30994247488e-06,2.68772426306e-06,3.83123667835e-06,5.37532962013e-07,1.4926564112e-07,1.00027672471e-07,8.74767061373e-07,5.87626564826e-07,4.2345569973e-07,6.67289973843e-07,4.73985049001,3.31936547726,3.48444456282,2.9783129036,3.22546477828,3.11397962499,3.22598349071,3.29204221598,3.74273632398,3.10008017997,3.0119670114,3.62962021465,3.55852595435,1.2488167514,3.26454663888,3.03778215689,3.13050993695,2.92912132339,3.39794828006,4.19135513502,8.3278917677,3.2317542668,2.75026227988,3.29535049375,3.64923844076,-6.02,-6.18,10.42,-7.84,1.21,0.52,-6.02,-1.71,-0.57,-11.69,5.07,-10.53,-7.41,-1.8,-2.22,10.22,5.62,6.43,-4.44,-12.18,-4.95,-4.79,-8.22,-4.9,1.63,0.00015625000000000003,0
171548,6,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.87422272367e-08,3.3710563941e-09,1.48100408908e-08,1.01914987787e-08,1.29346365115e-07,4.99222662055e-09,6.8366032635e-09,4.80698659694e-09,7.82435854002e-09,1.65590697109e-08,1.29496374211e-08,2.53768178912e-08,6.25171234107e-09,1.41364745055e-08,1.639952283e-09,1.12890781655e-08,1.96335682382e-08,7.5799367113e-09,7.62468824862e-09,3.03061006585e-09,6.10994679626e-09,6.45318894229e-09,1.08708849153e-08,5.0101779711e-09,9.44068484135e-09,7.32084104651,6.45859161653,6.67314692636,6.33036273262,6.41129156188,6.4883937524,6.349020426,6.33952169725,6.87792693468,6.35095860913,6.37145749999,6.84032876097,6.67915655665,6.30441003836,6.49824791588,6.32657325738,6.43762234908,6.45084994221,6.69130977095,6.92616723031,10.0541664736,6.71604392982,6.40155515314,6.20712212492,6.73720822013,0.05591197666796234,0.0971505932316675,0.024035755339891787,0.011110283745643879,0.08150273909672347,0.056518598814597476,0.04513520061039011,0.06382331140334185,0.03621104061191451,0.009461297373064483,0.09863942307566749,0.023735163670505946,0.030810582633230846,0.09629018514304519,0.03691966290984013,0.04560356907790857,0.0314653305115165,0.033088084230793735,0.03799284045912463,0.0018826549511585689,0.047752485115350664,0.08912233022007154,0.0019130082621811153,0.09228747649549762,0.04639899081351432,0,0
321304,22,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.56854358242e-08,9.76316832829e-09,3.98187417851e-08,2.75758508912e-08,4.03840040177e-07,1.1826629716e-08,1.46479339974e-08,1.2691362789e-08,1.71411141378e-08,5.27372600997e-08,4.19253642852e-08,7.02276018993e-08,1.62841632111e-08,3.99915884898e-08,4.54568439891e-09,2.88227099016e-08,5.50560581574e-08,2.04957714081e-08,1.84507866152e-08,2.76487424024e-08,1.4070800697e-08,1.81106409515e-08,3.1398412961e-08,1.76769169808e-08,2.39094024286e-08,5.04079836855,4.23192246123,4.14483790298,3.83625505379,3.80332895584,4.09787836193,4.09304961181,4.00738023986,4.42607794847,3.85227222664,3.8450096069,4.63030189756,4.24217023381,3.93454120065,4.10138032508,3.8381053416,4.09401887686,4.13221677291,4.00393333131,4.92289553354,8.51808859089,4.04032776484,3.70219796223,4.13247449031,4.30611418014,0.0754487039294851,0.09553078105507261,0.018847052585476268,0.04661030683346495,0.016622958357912332,0.017604958997027,0.03778841800882704,0.053980850551240966,0.08509117018157285,0.07215540229224937,0.06977785565142042,0.0811304903445617,0.07636527280314659,0.09875247457825428,0.015269294991162108,0.020426593586507537,0.07526086760473283,0.05774321587985956,0.05802486274999849,0.07551160724823186,0.0944631412919367,0.056579533998409676,0.03662499038474839,0.03355323511296306,0.062232869087100434,0,0
160063,37,0,0,12,1,6,1,0,0.84,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,6.42176638858e-07,3.50502925431e-07,2.04294280652e-06,1.82292053412e-06,1.04675610358e-06,4.78012777843e-07,5.47767531647e-07,7.5613444601e-07,8.19182158132e-07,2.61983211498e-06,4.78472684352e-06,4.11630472529e-06,7.79544575061e-07,2.02454056359e-06,3.16070205637e-07,1.32890000744e-06,4.66902150551e-06,1.17250539719e-06,1.07033961512e-06,2.42955698214e-07,3.04103582396e-07,8.92212777551e-07,8.93062989281e-07,4.75425219591e-07,1.08261247758e-06,5.14854377803,3.70265663149,3.95839794258,3.27235884991,3.75582634567,3.55168973344,3.6413627778,3.79103197987,4.19228934225,3.42272891062,3.14911891375,3.99221137857,3.88463694996,3.55422622768,3.41188445996,3.46299508694,3.45569891449,3.7570553948,3.61104801773,4.33434499411,8.58877199798,3.62010117224,3.2579647923,3.59394407542,4.17258936308,31.5,20.64,25.51,21.92,13.38,46.22,36.59,24.96,22.87,17.65,23.59,30.88,11.05,22.94,35.12,40.39,35.03,20.67,29.4,30.25,32.42,37.04,26.5,29.24,18.32,4.166666666666668e-06,0
117950,33,0,0,10,1,9,0,0,0.0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.88243373807e-07,5.75046008147e-07,2.21406840046e-06,1.83271269878e-06,2.09354535768e-06,6.85652588354e-07,9.85187883328e-07,6.75436822527e-07,1.06000008545e-06,7.31925734265e-06,3.27384914754e-06,3.60866840354e-06,7.5203019807e-07,2.64082075915e-06,3.66341286541e-07,1.50709222001e-06,4.52801043808e-06,1.24263728057e-06,1.27363882409e-06,4.27953100496e-07,2.02991243758e-07,7.26725542767e-07,1.37111662543e-06,1.17982926941e-06,1.14096671904e-06,4.34256534481,3.20777764696,3.3955097133,2.78588858177,3.04736498081,3.04062457262,3.08215386972,3.25646251861,3.7171531776,2.58080570854,2.71088761895,3.67721931814,3.39817843518,2.90806334578,3.16982426918,3.05373003219,2.99864492282,3.27926431516,3.12348314606,3.88010237291,8.50562715654,3.16769094959,2.57204221868,2.8394098593,3.64245578373,37.14,18.77,16.12,25.75,19.59,30.15,21.27,29.75,31.4,21.08,16.45,36.48,31.22,23.59,39.98,29.1,29.46,8.08,22.39,24.33,24.82,21.89,18.73,35.49,18.4,0.0,0
259053,61,0,0,14,1,15,4,0,1.52,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,2.85656761279e-07,3.11328808267e-07,1.70184034498e-06,1.77585383661e-06,1.53427032549e-06,6.28800277102e-07,5.77201144181e-07,5.02248855462e-07,6.07901522251e-07,2.33235030361e-06,1.75535219775e-06,3.95588312356e-06,6.43151444643e-07,2.78110399598e-06,1.89537828143e-07,3.34566194345e-06,7.32159960263e-06,1.01699854798e-06,1.78325899625e-06,2.52589827249e-07,4.3482515656e-07,5.69138806063e-07,6.01130545556e-07,4.36648083671e-07,6.88720901072e-07,4.86245723637,4.15509494591,4.25952539052,3.59882269734,3.94876191395,3.93281238215,4.03237127786,3.96094918681,4.35409593957,3.83616080707,3.77802080761,4.46909955185,4.15864465415,3.74547986475,4.06380026916,3.65015756483,3.75865351998,4.03310319805,3.86564240092,4.61175500187,8.37370382524,4.08349863994,3.6832100185,4.05357535076,4.21305062409,28.75,37.43,27.44,28.89,36.99,44.87,34.53,42.1,20.68,26.64,36.89,21.07,11.22,38.15,34.51,33.63,32.57,23.58,31.84,28.69,42.59,39.56,20.21,17.5,23.53,6.578947368421054e-06,0
392645,12,0,0,8,1,4,0,0,0.0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,8.80168619691e-07,4.28934542747e-07,1.61900110912e-06,1.22945096163e-06,9.90715917446e-07,4.9065882108e-07,6.22098209092e-07,5.8070421226e-07,6.78584472892e-07,2.32821308775e-06,1.83442856633e-06,3.79686503681e-06,4.23302673713e-07,1.63079498502e-06,1.8319565702e-07,2.17458786762e-06,2.59229290068e-06,9.64527125161e-07,9.51459278145e-07,2.36792547798e-07,4.09316890666e-07,1.07311257738e-06,3.03450379234e-06,9.34613821706e-07,7.82282199148e-07,4.25977319139,3.40604239244,3.6471039439,3.05716328506,3.39504067579,3.2143658313,3.3302640439,3.34527484068,3.91544321561,3.14722235014,3.07584439748,3.67010373513,3.71279450938,3.20433632907,3.55032645769,3.16883119388,3.25428566177,3.39221649443,3.17507096301,4.07266273571,8.27426100574,3.45896179412,2.75976161679,3.13932846615,3.8351957602,7.0,18.62,11.18,15.21,17.88,15.65,9.85,10.74,13.17,24.35,20.17,16.8,11.38,15.53,5.17,23.51,13.73,24.9,13.03,11.46,30.74,24.18,20.59,6.42,14.85,0.0,0
355944,47,0,0,12,1,4,2,0,0.96,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.08729740623e-06,4.49448290628e-07,2.6296064892e-06,1.72961799906e-06,1.35355314154e-06,5.60120114693e-07,6.90879422782e-07,1.40535446011e-06,1.01976140685e-06,3.22345301391e-06,3.34570483493e-06,3.26539907657e-06,4.63255762486e-07,2.8285069872e-06,2.50741205591e-07,2.34371783193e-06,2.80998785849e-06,9.65408358391e-07,9.76205973996e-07,3.06970152416e-07,1.88111473809e-07,1.16620998099e-06,8.06158429991e-07,6.13360198238e-07,1.20287873741e-06,3.88712884603,3.5550405794,3.61963492288,3.10806583316,3.29747489757,3.33435405009,3.35173741885,3.17412648457,3.74396380735,3.18238497532,3.03668729171,3.86637733497,3.62679337617,3.27804572954,3.65481085208,3.06851894558,3.46442303483,3.57039967395,3.36230183353,4.2556372046,8.45066671007,3.42153657304,3.08026063463,3.50062044483,3.63249862273,43.29,37.7,30.23,28.77,20.64,37.81,46.07,42.32,32.53,41.26,28.67,46.75,24.93,34.8,32.4,41.09,44.36,27.96,50.41,40.79,41.46,50.11,24.29,41.22,35.77,0.0,0
83525,155,0,1,24,1,17,4,0,1.64,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,4.55605054205e-07,6.87539619363e-07,3.19538030506e-06,2.40547437414e-06,3.81935470281e-06,1.23763335062e-06,1.70902729297e-06,1.11805823474e-06,1.62750171802e-06,3.70142011174e-06,3.58759261462e-06,5.51279269005e-06,6.31855342159e-07,2.80196094756e-06,3.74817506493e-07,2.81005489098e-06,4.99534011711e-06,1.21971611227e-06,1.29729701389e-06,3.39571583626e-07,4.08793704645e-07,1.17001958243e-06,1.18312584428e-06,8.73517656599e-07,1.68039285738e-06,4.16527325107,3.1677438098,3.19252772919,2.56141097591,2.6779763842,2.65443445288,2.82166369612,2.93788672415,3.46827544221,2.74305389211,2.71493981898,3.57015924086,3.35986117959,2.88775203841,2.82883037331,2.62338852527,2.94977862913,3.20631306902,3.05797228195,3.88089043306,8.22641907794,3.06676799389,2.49888877116,2.97105458372,3.42389602298,43.12,33.63,53.24,26.74,20.99,44.13,23.25,42.43,26.1,33.33,37.42,38.84,13.8,33.86,34.35,43.51,32.53,25.96,40.31,38.37,42.07,43.71,39.39,26.4,43.21,0.0001666666666666667,0
103692,35,0,0,16,1,6,3,0,1.28,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.40590341005e-07,6.55189871318e-07,4.25508820092e-06,2.0048699325e-06,3.56013581034e-05,1.35433196871e-06,2.56923217313e-06,9.40508944702e-07,3.69515057763e-06,2.76358490844e-06,2.23226226421e-06,5.23412462266e-06,5.26678337782e-07,1.74500541215e-06,4.16124498581e-07,1.79343899903e-06,4.1823699693e-06,1.03019308945e-06,1.18510543823e-06,4.07370186859e-07,2.40587610594e-07,7.48256789646e-07,7.44345862631e-07,7.14372367184e-07,1.86614039283e-06,4.44864446895,3.37963773878,3.68431930727,3.02558041001,2.68894263521,2.95432247397,2.88417945434,3.36862925791,4.0184334652,3.36935790642,3.23190145849,3.86984297009,3.6426081491,3.38655437304,3.57504031431,3.21021203772,3.28601109594,3.48287687688,3.35886406057,4.24111721568,8.31163403704,3.47471562232,3.04886603094,3.28426143043,3.8899018419,29.01,31.98,23.64,14.9,14.72,22.72,31.35,30.31,17.69,30.42,38.39,21.59,8.71,31.93,18.49,30.81,30.18,21.74,30.4,24.73,42.7,36.72,23.23,18.86,23.74,1.3392857142857147e-05,0
488134,4,0,0,0,1,1,0,0,0.0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.61151065367e-07,1.66905284522e-07,7.9044299611e-07,6.39510162184e-07,1.25129649702e-06,2.7297518647e-07,3.5499289958e-07,2.6722970993e-07,3.55737897661e-07,1.07273998424e-06,8.33411464655e-07,1.50072206479e-06,3.04362444414e-07,8.77817396119e-07,1.14676163456e-07,6.44608085761e-07,2.31074599097e-06,4.1724175743e-07,5.01091139447e-07,1.35749864246e-07,1.30550776595e-07,5.48411204145e-07,5.52152971043e-07,3.39254114246e-07,4.38638133644e-07,4.77417850606,3.73406009626,4.29761908403,3.8217618979,3.86316317566,3.91530853348,3.97315438391,3.89909494782,4.34321556443,3.94773287393,3.89976597849,4.4562100176,4.36809332017,3.946079374,3.9415486784,3.8654373669,3.95587934151,3.95645286647,3.87337536697,4.82051785619,8.45495065501,3.8087386064,3.61764904915,3.54105449579,4.30117452879,27.24,15.85,15.57,16.11,19.69,22.54,15.97,16.74,25.47,21.74,14.63,24.51,24.64,18.21,26.81,18.71,28.63,10.83,26.57,33.09,16.44,23.44,20.97,33.34,21.73,0.0,0
529845,2,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,8.38549412139e-08,6.6874674604e-08,4.0186518307e-07,2.3199482959e-07,5.19401126993e-07,7.3867436978e-08,9.86287170785e-08,8.67477282535e-08,1.017717038e-07,3.32297576116e-07,2.46934950719e-07,6.27833111988e-07,2.14986982039e-06,2.4534906386e-07,3.01618440093e-08,1.99503317386e-07,5.46539748055e-07,1.59784394679e-07,1.6993461717e-07,5.41087125761e-08,3.57248826625e-07,2.03512901323e-07,1.46706935563e-07,1.19864483002e-07,1.17224325388e-07,10.4276200366,10.8481122614,10.9251988944,10.6967767838,10.6028900685,10.6696739287,10.7459900041,10.826075954,10.9841020022,10.7240063231,10.7799083614,10.9340629899,10.2814213664,10.7128059086,10.5965237368,10.7379502174,10.8240975147,11.0166891027,10.6175956704,11.2668350782,13.0307421771,10.6438244289,10.5665466151,10.708311451,10.9915827865,0.0841509614017748,0.0380480998144251,0.0507608337273345,0.010802301605289989,0.04077323661772519,0.07612203093558954,0.0003026269608619292,0.057825405845857894,0.05887845366559424,0.017375677216023767,0.049045534656751155,0.09275006166195408,0.07194186949893336,0.045882984833842226,0.05418423480154504,0.016120336633806853,0.09407950179523623,0.016781448176133706,0.00756293449188179,0.07591357804924737,0.07582235081637942,0.02805120310962943,0.07785460471347566,0.0869823154579733,0.04229703575262616,0,0
428999,3,0,0,0,1,42,1,0,0.2,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,4.15809567042e-08,1.35532387225e-08,5.12165180992e-08,5.17917399103e-08,5.56610264328e-08,1.42739741956e-08,1.7408222614e-08,1.72709757681e-08,1.92613974488e-08,5.78902281932e-08,4.55974806664e-08,9.89262552172e-08,2.0595302853e-08,4.47132528006e-08,5.73765220367e-09,4.24557624735e-08,6.41359691996e-08,2.59557521255e-08,2.38807129475e-08,1.11353430721e-08,1.53758309375e-08,2.78526561937e-08,4.09809060812e-08,2.75817093593e-08,2.47598819299e-08,7.79821972199,7.09020917617,7.16740881193,6.77259497572,6.91593922888,7.0826759262,7.10241632512,7.08625284927,7.42912600132,7.0165362144,6.90156806966,7.12210968348,7.209394804,6.93747110204,7.08017813841,6.88223838916,7.00279035051,6.95565412932,7.06072502386,7.49640229331,10.4289537059,6.99997226321,6.93976663233,6.9782938085,7.30539262837,21.62,15.71,12.62,13.37,8.48,16.07,16.08,16.92,12.57,10.07,18.41,11.25,17.59,8.53,16.31,12.87,12.52,22.47,11.16,16.1,20.02,18.34,8.64,15.25,23.0,0.0,0
229428,4,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.97488006855e-08,1.0155133689e-08,4.31714155325e-08,2.94891205871e-08,6.95094255551e-07,1.36274590704e-08,1.75857712969e-08,1.37113477885e-08,1.82386188483e-08,4.84008239413e-08,4.085342896e-08,7.20797364965e-08,1.94695351005e-08,4.19341203276e-08,4.76809263336e-09,3.2084893668e-08,5.47812174915e-08,2.17120868266e-08,1.9292244481e-08,1.1306424937e-08,1.17338948458e-08,1.97557373769e-08,4.0828496559e-08,1.54113689638e-08,2.53834546182e-08,5.26328926232,4.56959247236,4.67347299716,4.3330956328,4.43734185403,4.38358601545,4.53088057711,4.58114782788,4.94012039243,4.36177376244,4.26204334579,4.72343814334,4.94073632296,4.24893462802,4.47558503204,4.44856707983,4.40314681696,4.36693645798,4.41212754079,5.16246987021,8.63868896782,4.39245355721,4.10108249884,4.55644271435,4.86217920667,0.048227188267810916,0.012846168113849754,0.09390717234304767,0.08931555847449266,0.07389742864589384,0.028983582659741824,0.04679745289992807,0.09131781545413559,0.07095012330370735,0.08442829986737498,0.033306183026609815,0.09061131957207988,0.012591412840382699,0.018144701180797928,0.006717290148835953,0.07337361874371948,0.08556900963769608,0.08139481576722556,0.044646540899013376,0.06558610868853612,0.0750993747608798,0.00590603403173573,0.043702641622056816,0.029102581630531622,0.07655260118481017,0,0
